market,name,description,displayAddress,street,city,state,zipCode,timezone,latitude,longitude,averageRating,ratingCount,priceRange,imageUrl
"houston, tx",mcdonald's,"  american, burgers","2017 main st parking, 2017 main st, houston, tx 77002, usa",2017 main street,houston,tx,77002,US/Central,29.748692,-95.370802,3.850296021,5237,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/efe58558-a9dc-466d-922b-ecce4b3213b1.png"
"houston, tx",piada italian street food,"  italian, wraps","5801 memorial dr, houston, tx 77007, usa",5801 memorial drive,houston,tx,77007,US/Central,29.7609367,-95.4204242,4.669931889,19602,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/c89b151e-d33b-4c8e-92f8-7260b0e0c745.png"
"houston, tx",chick-fil-a,"  chicken, american","2222 shearn st, houston, tx 77007, usa",2222 shearn street,houston,tx,77007,US/Central,29.7748244,-95.3810132,4.71721077,20220,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/Chick-fil-AÂ_logo.png"
"houston, tx",wingstop,"  american, chicken wings","174 yale st #600, 174 yale street #600, houston, tx 77007, usa",174 yale street,houston,tx,77007,US/Central,29.7736191,-95.3981886,4.503647804,12197,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/5a941954-47e7-4b4e-b3a2-54176c914488.png"
"houston, tx",panda express,"  chicken, fast food","1913 taylor st, houston, tx 77007, usa",1913 taylor street,houston,tx,77007,US/Central,29.7748868,-95.3818701,4.53161478,4191,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/panda_express_logo.png"
"houston, tx",chipotle,"  mexican, tacos","909 texas st b, houston, tx 77002, usa",909 texas street,houston,tx,77002,US/Central,29.7600926,-95.36255346,4.494685173,5644,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/ChipotelLogo1.jpg"
"houston, tx",poke in the bowl,"  hawaiian, takeout","515 westheimer rd, houston, tx 77006, usa",515 westheimer road,houston,tx,77006,US/Central,29.744143,-95.3881679,4.824798107,4218,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/6981ed91-f9c1-43d8-9a38-12479ee9e2b6.png"
"houston, tx",freebirds world burrito,"  dessert, beverages","1923 taylor st, houston, tx 77007, usa",1923 taylor street,houston,tx,77007,US/Central,29.7755495,-95.3826244,4.657674789,9120,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/9aa6f224-d531-4ac8-8869-289bf4d369d9.jpg"
"houston, tx",jack in the box,"  chicken, burgers","3110 w dallas st, houston, tx 77019, usa",3110 west dallas street,houston,tx,77019,US/Central,29.7577552,-95.3985315,4.253946781,1520,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/Jack_Cover_Square.jpg"
"houston, tx",burger king,"  american, burgers","burger king, 2316 scott st, houston, tx 77004, usa",2316 scott street,houston,tx,77004,US/Central,29.734045,-95.3485183,4.147174835,761,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/d43b7d43-f85b-4645-a31b-89abf0d9a407.png"
"houston, tx",american deli,"  deli, takeout","6120 scott st, houston, tx 77021, usa",6120 scott street,houston,tx,77021,US/Central,29.7000121,-95.3600172,4.416869164,6580,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/a0ffc9a7-acc3-49d5-9206-45ba90b5f7a8.png"
"houston, tx",gyro hut,"  mediterranean, takeout","gyro hut, 2807 old spanish trail, houston, tx 77054, usa",2807 old spanish trail,houston,tx,77054,US/Central,29.6995041,-95.3857595,4.725811005,9953,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/9f901661-e992-4e26-b7a3-bced53a7b473.png"
"houston, tx",little caesars pizza,"  pizza, deep dish pizza","6213 lyons ave #100, houston, tx 77020, usa",6213 lyons avenue,houston,tx,77020,US/Central,29.7768608,-95.3077592,4.500504017,993,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/d31d7a89-dc79-4c72-bc22-533686acaa7a.png"
"houston, tx",the rice box,"  asian, asian food","the rice box, 1111 s shepherd dr, houston, tx 77019, usa",1111 south shepherd drive,houston,tx,77019,US/Central,29.7556801,-95.4085339,4.644855976,41479,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/9382479a-1ced-4b51-ad5e-854078f7a3e1.png"
"houston, tx",subway,"  sandwiches, salads","2003 pease st, houston, tx 77003, usa",2003 pease street,houston,tx,77003,US/Central,29.7466861,-95.359915,4.602310181,606,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/Subway-app.jpg"
"houston, tx",torchy's tacos,"  mexican, tacos","2411 s shepherd dr, 2411 south shepherd drive, houston, tx 77019, usa",2411 south shepherd drive,houston,tx,77019,US/Central,29.7440974,-95.4104148,4.626276016,20285,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/3d14b3a1-f4df-4eca-a0d5-bdcf6db1ad80.png"
"houston, tx",marco's pizza,"  family meals, italian","2616 blodgett st, houston, tx 77004, usa",2616 blodgett street,houston,tx,77004,US/Central,29.7226889,-95.3704827,4.596017838,5525,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/7755bc66-fc39-4a65-b1a9-edae10d13e2d.png"
"houston, tx",whataburger,"  breakfast, fast food","3636 n main st, houston, tx 77009, usa",3636 north main street,houston,tx,77009,US/Central,29.7913369,-95.3732016,4.279808998,629,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/185dbfce-0343-4325-8547-55b157c68db5.png"
"houston, tx",starbucks,"  coffee, cafe","914 dallas st, houston, tx 77002, usa",914 dallas street,houston,tx,77002,US/Central,29.755549,-95.3666532,4.741784096,213,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/2c09d946-5237-4271-9f64-a23a83b3e8a1.05"
"houston, tx",sonic drive-in,"  american, burgers","2720 washington ave, houston, tx 77007, usa",2720 washington avenue,houston,tx,77007,US/Central,29.7690238,-95.3874318,4.089097023,3210,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/be7348b1-9747-4a8f-b532-3452d38de6f3.png"
"houston, tx",dunkin',"  coffee & tea, donuts","2330 s shepherd dr, houston, tx 77019, usa",2330 south shepherd drive,houston,tx,77019,US/Central,29.7448915,-95.4108887,4.579731941,671,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/98851814-9e10-467f-8867-ec8586529624.png"
"houston, tx",charleys cheesesteaks,"  sandwich, chicken","111 yale st, houston, tx 77007, usa",111 yale street,houston,tx,77007,US/Central,29.77265456,-95.4008299,4.108333111,240,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/3f655051-2d4d-4352-833e-080e801738af.jpg"
"houston, tx",pappa geno's,"  cheesesteaks, takeout","515 westheimer rd, houston, tx 77006, usa",515 westheimer road,houston,tx,77006,US/Central,29.744143,-95.3881679,4.761073112,2348,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/404a39df-7bbb-4874-a430-3b8aa9d2d2d2.png"
"houston, tx",bunslut,"  halal, milk shakes","1010 prairie st, houston, tx 77002, usa",1010 prairie street,houston,tx,77002,US/Central,29.7602364,-95.3616728,4.365766048,555,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/0c136a76-1404-45b3-887e-1879f5a58673.png"
"houston, tx",schlotzsky's,"  sandwiches, salads","schlotzsky's, 76 yale st, houston, tx 77007, usa",76 yale street,houston,tx,77007,US/Central,29.7703012,-95.3983027,4.737120152,4542,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/b942b65b-2368-4c57-822f-59729676049e.jpg"
"houston, tx",lea jane's hot chicken,"  fried chicken, fish","401 franklin st, houston, tx 77201, usa",401 franklin street,houston,tx,77201,US/Central,29.7662149,-95.3648839,4.648649216,37,Mid,unknown
"houston, tx",montrose chinese restaurant,"  chinese, asian","1952 montrose blvd, houston, tx 77006, usa",1952 montrose boulevard,houston,tx,77006,US/Central,29.7513072,-95.3924021,4.58665514,9157,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/1745cde6-b369-49ee-ad28-c24c416eeebb.png"
"houston, tx",mod pizza,"  pizza, fast food","mod pizza, 1911 taylor st suite a, houston, tx 77007, usa",1911 taylor street,houston,tx,77007,US/Central,29.7748706,-95.382619,4.561947823,4641,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/5c7d927d62765.image.png"
"houston, tx",wendy's,"  dessert, salads","wendy's, 210 patton st, houston, tx 77009, usa",210 patton street,houston,tx,77009,US/Central,29.7974892,-95.369959,4.256030083,2363,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/cdd6c814-7677-4d83-9b7b-b88dc77ffa36.jpg"
"houston, tx",little new orleans,,"1001 texas st, houston, tx 77002, usa",1001 texas street,houston,tx,77002,US/Central,29.760042,-95.362112,0,0,unknown,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/ca178c6a-de82-4d72-98cd-a85ae769a18b.jpg"
"houston, tx",smashburger,"  burgers, sandwiches","174 yale street, houston, tx 77007, usa",174 yale street,houston,tx,77007,US/Central,29.7736191,-95.3981886,4.486237049,4650,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/fe679340-66c0-4e61-90ce-674e74879239.jpg"
"houston, tx",pei wei,"  asian food, takeout","5110 buffalo speedway #100, houston, tx 77005, usa",5110 buffalo speedway,houston,tx,77005,US/Central,29.727886,-95.4290503,4.561035156,4481,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/Pei_Wei_Asian_Kitchen_logo_.jpg"
"houston, tx",the halal guys,"  takeout, gyro","609 main st, houston, tx 77002, usa",609 main street,houston,tx,77002,US/Central,29.7592796,-95.3624699,4.70457077,897,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/The_Halal_Guys_logo.jpg"
"houston, tx",louisiana famous fried chicken,"  tacos, takeout","2001 fannin st, houston, tx 77002, usa",2001 fannin street,houston,tx,77002,US/Central,29.7482524,-95.3701927,4.33905077,4722,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/9a0bb46b-f1d6-4ec3-b7ed-cdc383a99b05.png"
"houston, tx",taco cabana,"  mexican, tacos","167 yale st, houston, tx 77007, usa",167 yale street,houston,tx,77007,US/Central,29.7734199,-95.3990884,4.199139118,1858,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/TacoCabana_CMYK_300x96_2.jpg"
"houston, tx",tacodeli,"  vegetarian, tacos","1902 washington ave, houston, tx 77007, usa",1902 washington avenue,houston,tx,77007,US/Central,29.7681995,-95.3774617,4.777383804,4236,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/5de4ffb3-a829-46f6-a4ba-7057378e94f4.png"
"houston, tx",the waffle bus montrose,"  sandwiches, waffles","1540 w alabama st, houston, tx 77006, usa",1540 west alabama street,houston,tx,77006,US/Central,29.7388775,-95.3989657,4.631224155,1185,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/0b6b2553-0b19-4eb6-93b9-15e4c4b1718a.png"
"houston, tx",wokker htx,"  noodles, asian","1010 prairie st, houston, tx 77002, usa",1010 prairie street,houston,tx,77002,US/Central,29.7603463,-95.3615819,4.653563023,407,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/c74d31b6-2f73-4e4e-a4a9-b36d47c8ade9.png"
"houston, tx",sweetgreen,"  salad, healthy","1303 westheimer rd, houston, tx 77006, usa",1303 westheimer road,houston,tx,77006,US/Central,29.7434544,-95.3951208,4.84001112,3694,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/3d0cd840-22b2-4538-9a1a-1fd998218191.jpeg"
"houston, tx",dripped birria,"  halal, birria","5317 washington ave, houston, tx 77007, usa",5317 washington avenue,houston,tx,77007,US/Central,29.7702603,-95.4151867,4.263576031,755,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/3914cdf9-3499-4b21-82b5-e4b8085f0e6e.png"
"houston, tx",popeyes,"  chicken, fried chicken","2420 scott st, houston, tx 77004, usa",2420 scott street,houston,tx,77004,US/Central,29.7336648,-95.3485424,4.116821766,2354,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/12ee8636-2193-4972-b110-9be6a9a74f59.png"
"houston, tx",it's just wings,"  fast food, desserts","2425 katy fwy, houston, tx 77007, usa",2425 katy freeway,houston,tx,77007,US/Central,29.7763336,-95.3834445,4.240963936,2739,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/44416ed9-69b6-49c8-b856-f5541a9203f9.png"
"houston, tx",nara thai,"  thai, pickup","downtown texaco car care clinic, 2111 fannin st, houston, tx 77002, usa",2111 fannin street,houston,tx,77002,US/Central,29.74742416,-95.37066338,4.701010227,3863,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/fe31dc53-1d4b-47fd-9aae-636cd4ba5c46.png"
"houston, tx",pokeworks,"  miso soup, salmon","213 yale st, houston, tx 77007, usa",213 yale street,houston,tx,77007,US/Central,29.77461282,-95.39818315,4.681758881,7730,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/ea4bc3a5-1f6e-44a6-89c1-7fcae7818f8c.png"
"houston, tx",velvet taco,"  nachos, curry","907 westheimer rd, houston, tx 77006, usa",907 westheimer road,houston,tx,77006,US/Central,29.7444041,-95.3906218,4.737535,7902,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/99e9172d-008a-43ad-8b2d-1bc7de875a08.png"
"houston, tx",bonchon,"  asian, fried chicken","2100 travis st ste 110, houston, tx 77002, usa",2100 travis street,houston,tx,77002,US/Central,29.74923,-95.372536,4.665356159,2289,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/ba63a5c8-d554-4cbf-b223-060a77758cf8.png"
"houston, tx",uberrito fresh mex,"  healthy, bowls","1609 durham drive, houston, tx 77007, usa",1609 durham drive,houston,tx,77007,US/Central,29.7753048,-95.4109814,4.590816021,4900,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/d4308303-9d32-4d10-9ace-e85c30b61247.png"
"houston, tx",jason's deli,"  salads, sandwiches","2611 s shepherd dr, 2611 south shepherd drive, houston, tx 77098, usa",2611 south shepherd drive,houston,tx,77098,US/Central,29.742011,-95.4102799,4.754702091,3775,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/90993959-9d01-4e28-a2ae-a62b8bdcb83b.png"
"houston, tx",pho saigon,"  soup, vietnamese","2808 milam st, houston, tx 77006, usa",2808 milam street,houston,tx,77006,US/Central,29.7451531,-95.3776337,4.667167187,11336,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/7282ea56-2306-44f2-b4cc-66d40e1109cf.jpg"
"houston, tx",simply pho,"  vietnamese, pickup","2929 milam st, houston, tx 77006, usa",2929 milam street,houston,tx,77006,US/Central,29.7439197,-95.3775561,4.722095013,14012,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/Simply_Pho_logo.png"
"houston, tx",tarka indian kitchen,"  beverages, indian","3701 s shepherd dr, houston, tx 77098, usa",3701 south shepherd drive,houston,tx,77098,US/Central,29.7331594,-95.4102219,4.770379066,7974,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/Tarka_Indian_Kitchen_lgog.png"
"houston, tx",taco bell,"  mexican, tacos","taco bell, 2093 taylor st, houston, tx 77007, usa",2093 taylor street,houston,tx,77007,US/Central,29.7757646,-95.3819373,4.393351078,2316,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/946112c1-9c44-4e21-b18c-0242d4da306c.png"
"houston, tx",luby's,"  comfort food, burgers","1727 old spanish trail, houston, tx 77054, usa",1727 old spanish trail,houston,tx,77054,US/Central,29.6959663,-95.4023256,4.207210064,2746,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/8f647d5f-98bb-46b5-9256-752c9f967f42.jpg"
"houston, tx",gyu-kaku japanese bbq,"  japanese, noodles","gyu-kaku japanese bbq, 510 gray st, houston, tx 77002, usa",510 gray street,houston,tx,77002,US/Central,29.750596,-95.3753185,4.655480862,447,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/7c643542-c4b2-4f45-8c82-ff3d8b80c65c.png"
"houston, tx",mendocino farms,"  sandwiches, salads","1200 smith st, houston, tx 77002, usa",1200 smith street,houston,tx,77002,US/Central,29.7565984,-95.370438,4.731884003,138,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/63a203b8-2ecf-4b95-9037-016f8d533ace.jpg"
"houston, tx",cafe layal midtown,"  cafe, italian","cafe layal, 207 gray st, houston, tx 77002, usa",207 gray street,houston,tx,77002,US/Central,29.752906,-95.377978,4.633928776,336,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/90f91fd7-65fd-4182-a584-d1d69408eb41.png"
"houston, tx",luna pizzeria,"  sandwiches, salads","107 yale st, houston, tx 77007, usa",107 yale street,houston,tx,77007,US/Central,29.772616,-95.3989005,4.787911892,4616,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/7352ddc3-9667-4312-b470-213769d90bf5.jpg"
"houston, tx",flying saucer draught emporium,"  american (new), restaurants","705 main st, houston, tx 77002, usa",705 main street,houston,tx,77002,US/Central,29.7587653,-95.3629196,4.717948914,117,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/d3dbc338-d5a9-4873-8c0d-87d96f8e9758.294"
"houston, tx",buffalo wild wings,"  chicken wings, chicken","510 gray street, houston, tx 77002, usa",510 gray street,houston,tx,77002,US/Central,29.7507967,-95.375609,4.070856094,6986,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/2019-04-22_19-30-58_282167.png"
"houston, tx",asia market thai lao food,"  pickup, asian","3620 n main st, houston, tx 77009, usa",3620 north main street,houston,tx,77009,US/Central,29.7911832,-95.3728234,4.809979916,5431,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/a6fa170b-a875-41a6-9e1b-9a48a3c6ccca.png"
"houston, tx",tacos a go go,"  mexican, tex-mex","3704 main st, houston, tx 77002, usa",3704 main street,houston,tx,77002,US/Central,29.738444,-95.3798895,4.655038834,258,Low,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/92015943-211a-45bb-8543-1312ade371bf.png"
"houston, tx",khun kay thai cafe,"  thai, curry","1209 montrose blvd, 1209 montrose boulevard, houston, tx 77019, usa",1209 montrose boulevard,houston,tx,77019,US/Central,29.7557913,-95.3918827,4.674913883,5537,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/688975ec-d29c-4158-98af-4557a0659420.png"
"houston, tx",the meltdown,"  melts, sandwiches","2316 southmore blvd, houston, tx 77004, usa",2316 southmore boulevard,houston,tx,77004,US/Central,29.7212608,-95.3762272,4.051688194,1451,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/TheMeltdown-Logo-CMYK_1_1.jpg"
"houston, tx",la mexicana restaurant,"  takeout, lunch","la mexicana, 1018 fairview st, houston, tx 77006, usa",1018 fairview street,houston,tx,77006,US/Central,29.7484079,-95.391649,4.693675995,9725,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/La_Mexicana_Restaurant_logo.webp"
"houston, tx",abu omar halal,"  salads, beverages","1001 texas st, houston, tx 77002, usa",1001 texas street,houston,tx,77002,US/Central,29.760042,-95.362112,4.457181931,724,Mid,unknown
"houston, tx",el tiempo taqueria,"  takeout, pickup","5526 washington ave, houston, tx 77007, usa",5526 washington avenue,houston,tx,77007,US/Central,29.7709217,-95.4182798,4.073416233,1689,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/c61744b5-111d-494f-8729-5f0eb180e527.png"
"houston, tx",el taco rico,"  tacos, breakfast","1818 hamilton st, houston, tx 77003, usa",1818 hamilton street,houston,tx,77003,US/Central,29.7462295,-95.3622859,4.428571224,133,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/1edf680d-ee79-4935-8038-b64cffe2c56c.png"
"houston, tx",cava,"  healthy, bowls","4000 washington ave ste 101, houston, tx 77007, usa",4000 washington avenue,houston,tx,77007,US/Central,29.7704309,-95.4012509,4.650557995,538,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/e48c278d-328e-4798-8e37-f65ab571d2d5.png"
"houston, tx",chili's grill & bar,"  chicken tenders, fried chicken","2425 katy fwy, houston, tx 77007, usa",2425 katy freeway,houston,tx,77007,US/Central,29.7763336,-95.3834445,4.365249157,12627,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/Chilis_Grill__Bar_logo.jpg"
"houston, tx",el charro mexican bar,"  mexican, breakfast","3801 harrisburg blvd, houston, tx 77003, usa",3801 harrisburg boulevard,houston,tx,77003,US/Central,29.7466172,-95.3380028,4.650998116,3808,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/6134150f-85a9-4bcc-88f0-3e68b3b6c9da.png"
"houston, tx",the monks heights,"  chinese, fried rice","126 heights blvd #110, houston, tx 77007, usa",126 heights boulevard,houston,tx,77007,US/Central,29.7716417,-95.3967141,4.70157814,697,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/7c9a7e7b-f0f0-4c24-9482-13c0d03cf4da.png"
"houston, tx",barnaby's cafe,"  dinner, burgers","barnaby's cafe, 414 w gray st, houston, tx 77019, usa",414 west gray street,houston,tx,77019,US/Central,29.753638,-95.387163,4.840283871,2398,Mid,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/restaurant/cover_square/674a9853-cd1f-4472-a1d8-b4b18bac2199.png"
